accidents,traffic_density,average_speed
24,5.2471,33.3894
13,0.2225,38.3613
18,7.1671,29.0901
18,1.1023,3.1928
15,7.8938,1.9005
16,1.681,10.8583
23,3.4545,14.3234
20,7.6127,20.241
22,9.5423,3.8014
15,3.7143,36.2579
21,8.294,35.5749
18,1.9079,17.3339
19,8.0718,28.1501
23,6.5749,5.0458
20,1.9274,20.7609
21,3.025,42.8782
20,1.3177,33.0311
24,3.8297,5.1972
27,2.0365,42.3789
18,6.44,34.0348
18,9.9451,22.6528
20,0.1201,34.6046
22,5.4092,8.641
24,5.7367,27.5243
21,9.1421,30.8964
18,5.0601,46.3872
22,5.437,3.3446
22,4.7165,18.7391
15,2.689,46.8407
6,0.5603,10.8611
30,4.0866,40.66
15,0.5259,0.0803
25,5.5049,1.2942
21,3.0729,16.3811
13,5.336,38.4252
10,1.343,5.2072
21,9.3263,19.1427
18,8.9452,6.5734
15,1.9,11.1797
18,3.4344,25.1497
20,6.1349,15.9569
10,0.9569,10.5956
14,3.5457,19.6748
25,2.5111,35.0527
17,9.1552,5.9709
21,8.5251,23.9797
17,5.7983,13.736
24,5.2035,18.931
20,9.3073,41.0778
20,9.3243,46.4865
26,9.6933,12.1489
9,1.2538,31.4985
24,1.6056,33.8339
29,6.7674,42.1243
24,5.4143,44.9521
17,0.1847,23.3996
15,0.6198,49.1288
30,8.8808,48.5414
22,8.6887,25.3234
26,3.5727,27.1016
26,8.9105,33.3875
31,5.9368,18.6908
26,8.0591,33.1022
14,4.2743,25.7143
14,1.134,1.7718
19,4.3373,42.6364
28,4.573,47.0223
21,5.5094,1.3115
21,1.0558,39.4631
26,9.914,19.2907
25,2.4414,29.2816
16,1.9855,24.9997
25,5.268,27.5655
19,5.3721,24.7593
17,4.3982,42.6688
30,7.7189,34.1753
17,5.1665,20.6319
24,6.097,34.4284
18,7.2375,48.2524
15,0.2503,4.0154
22,5.7064,19.4045
17,8.8419,43.5227
16,0.1739,36.9528
33,4.0518,46.7464
21,9.2623,1.9905
26,3.5315,43.1388
18,4.5873,39.5899
17,9.8154,40.752
13,1.9932,29.8631
20,0.6526,2.5959
22,8.5942,26.9565
18,8.6847,20.3876
26,4.7208,26.3521
22,5.1421,37.0148
22,8.3581,29.798
30,7.3856,14.6281
19,2.6515,29.9754
11,0.1689,4.1569
10,4.797,0.2683
30,8.5891,20.0764
31,8.9583,37.8593
27,9.5623,41.1317
18,8.7956,27.492
26,5.8004,43.4003
15,4.4461,6.2957
31,7.7485,48.2053
22,7.3982,46.088
28,5.3814,29.9619
13,0.8733,2.9361
25,9.2608,22.7101
20,4.556,8.9636
23,3.6333,31.4213
17,6.2957,9.4983
14,6.7384,24.0899
25,2.1069,10.2813
17,8.3694,9.0923
16,2.8994,12.3962
18,1.8668,1.4598
23,4.064,35.8057
24,7.3056,15.3363
23,9.6546,34.9054
20,8.0928,32.6739
30,9.4035,3.3056
19,1.4061,15.6017
14,0.7118,28.343
19,5.577,45.9201
18,2.903,20.066
20,8.2805,25.2396
24,6.7199,37.5079
28,9.7073,40.1648
15,2.5479,46.167
23,4.8578,24.8595
20,5.0124,9.6919
13,2.3918,38.2211
16,5.9009,6.2788
14,4.4329,20.9171
17,4.4672,31.4107
22,3.6274,34.5928
19,0.1693,36.6514
18,5.221,9.6766
24,3.3525,49.0825
13,0.0132,8.9209
20,3.0794,4.8037
20,2.7863,33.2025
23,3.9345,45.5
21,1.3185,27.9692
17,5.0768,29.7741
22,6.9244,26.9242
25,6.3019,2.1374
24,8.0375,34.0656
22,4.5201,17.91
33,5.1909,46.7837
26,8.104,9.3395
16,4.277,15.1058
24,7.016,25.2427
26,4.346,23.8678
18,4.1774,20.0152
13,7.6021,15.7201
19,1.7484,7.3592
20,3.3859,41.0461
19,2.2417,22.4385
21,3.5911,28.6478
15,2.3037,27.3276
24,5.7941,28.7744
20,7.9817,35.242
29,7.8661,31.469
21,3.645,13.6951
22,9.8876,27.6855
22,5.9385,12.2256
22,3.994,29.4418
29,8.3554,21.5967
18,7.2987,1.9709
27,7.4928,36.6993
12,1.9614,13.7333
24,4.6832,46.0097
18,8.6183,14.0279
26,5.0404,49.8311
19,6.8345,23.1476
24,5.8793,1.3204
17,8.4236,3.8134
22,2.8456,4.1044
27,5.7548,2.8107
14,1.2323,13.3895
32,6.9021,16.2294
27,7.3197,5.5643
9,0.4284,21.9066
18,6.7579,18.2675
24,4.1469,31.8162
10,1.241,9.7932
24,4.1991,45.6993
21,1.9423,25.7995
21,4.1556,31.1867
15,3.8434,1.976
13,7.3839,27.9544
25,7.7422,18.405
20,6.0703,46.2086
20,0.2269,44.2822
30,9.3102,31.8824
27,6.8623,38.3926
14,0.342,32.2297
13,8.1883,0.8484
17,2.0027,35.1563
21,5.7922,8.8545
22,4.6663,34.1285
24,4.1984,0.5253
27,8.8971,15.5453
27,4.3736,25.8464
17,0.7534,16.6585
27,9.4664,34.6994
34,9.2054,26.1355
28,6.8443,47.9834
25,4.6789,17.8906
20,0.9286,36.093
13,7.9075,41.7921
20,0.7548,12.6809
14,0.686,37.7066
18,5.3738,19.6657
18,1.6013,6.4364
18,0.0773,0.1824
11,4.2311,37.1879
13,1.3722,9.3122
23,1.6052,2.5597
16,0.7691,24.8605
18,2.0509,17.3349
20,7.1548,34.5903
12,8.0893,5.3682
21,4.5253,6.6327
18,5.0655,20.2054
23,0.3266,26.0204
27,0.6932,41.2097
24,2.5757,29.2813
24,5.439,45.1299
19,7.3955,10.8884
18,6.05,29.811
23,3.9213,32.7619
16,1.1832,36.2903
26,7.8077,49.4325
23,3.6379,23.4017
28,7.3605,18.466
25,5.1298,42.6103
24,7.3866,8.8395
19,9.0729,1.8514
27,9.2103,22.1795
16,5.3511,12.3603
27,5.1151,19.8263
25,2.6568,49.3042
28,9.358,17.4244
20,4.5792,35.3983
26,1.2759,12.5201
15,4.327,15.1711
15,1.2705,12.1578
16,5.0253,28.608
17,5.6128,11.3054
26,3.3776,35.9182
19,0.7165,34.0137
26,9.435,21.0635
23,7.7335,1.2789
23,8.3888,1.1326
28,3.6687,26.6403
16,7.6083,41.9599
26,4.8537,29.9437
13,2.0108,21.7825
17,1.2442,44.1059
18,3.4505,9.8498
24,1.3755,17.9712
25,9.9827,28.2655
12,0.4919,14.5835
19,4.4114,49.8856
16,4.5209,22.616
17,3.0063,2.5861
15,5.7135,8.8042
24,1.4998,26.624
25,7.8391,27.5028
14,3.3245,49.2072
22,5.9134,29.9983
32,7.1564,33.3314
23,8.8904,10.6861
22,8.3579,5.3432
20,6.0831,30.1005
18,3.8839,43.244
28,5.032,29.3686
20,7.6873,22.1392
23,8.7755,28.9103
18,1.0378,23.4386
22,3.8486,7.0941
30,7.7612,37.0592
21,4.3165,26.6519
26,3.3223,19.9661
25,4.1132,27.9819
21,6.0284,12.0613
25,9.9981,21.3979
14,4.9299,31.1223
22,2.0849,11.3097
20,1.6285,37.4498
17,0.4235,26.0505
27,5.5882,43.0853
23,5.4457,42.3618
14,2.0523,24.7259
21,6.9533,9.7733
25,7.4111,36.8321
26,2.591,20.9339
22,3.441,29.7314
31,9.9047,5.3633
11,3.7426,31.5792
17,7.608,18.6775
23,4.5273,16.7095
23,7.9334,48.9958
16,7.6902,21.6215
21,6.6776,33.9019
27,8.5478,31.3864
26,9.3922,5.2152
25,5.7998,37.3964
14,2.3747,16.158
18,3.9863,39.947
19,7.5831,30.382
14,6.5088,15.8546
16,1.778,17.8146
24,0.5124,36.5754
15,6.8296,27.503
15,2.5108,33.4176
15,4.9967,7.9159
25,7.4675,39.3488
21,5.6267,16.0196
13,0.833,30.9931
9,1.8558,5.734
22,2.1933,16.071
22,2.5786,32.4434
25,5.654,13.7103
27,5.0397,44.0156
29,2.0316,33.0614
17,0.6755,43.5139
18,1.7143,19.7695
24,9.8438,1.6993
14,4.6855,28.807
18,8.6735,16.9597
29,8.4875,22.4094
29,5.1152,34.0555
21,7.0669,35.0332
22,1.9275,1.3778
22,6.884,38.4651
17,2.7238,24.6759
23,8.3206,27.8349
8,0.8372,14.8997
29,7.7314,21.0417
20,0.9994,35.5188
27,8.8119,38.8357
21,3.042,19.3553
16,6.5439,34.5559
27,4.875,12.9022
20,3.663,41.6011
20,6.4544,30.4907
25,9.4752,38.7593
22,0.4127,23.8577
23,9.1885,11.4555
12,6.0908,21.4616
25,8.0731,19.0743
13,3.8387,16.6358
20,4.7184,10.6087
21,8.6885,37.9584
17,4.1485,4.3176
30,5.3466,44.378
13,0.2019,8.7512
12,1.586,48.9937
20,6.4169,49.4234
18,7.1698,19.9194
23,5.826,49.3911
23,1.4331,43.4534
17,4.4541,4.1215
17,3.5509,47.3664
26,4.9566,2.1257
17,8.7033,9.0957
19,7.7586,29.2298
18,0.8399,4.0369
27,8.9031,8.0864
19,4.7177,47.6746
25,7.4386,49.7344
18,1.4004,39.9068
21,6.7072,25.7605
20,2.3633,45.015
15,4.3838,5.5949
18,0.1686,47.1446
22,1.5161,17.5776
22,0.9208,43.0745
23,2.3974,33.4187
22,1.0002,48.0137
22,6.9191,43.2339
23,0.2904,44.3949
21,6.1774,31.5877
14,1.4071,41.6579
25,9.4516,37.8566
28,9.3309,8.0812
10,2.255,32.4298
20,6.1442,7.4088
18,0.2801,43.4728
19,9.3179,3.2975
24,5.2299,49.3523
14,0.4322,20.0313
20,3.425,8.5315
14,0.7685,46.7837
21,3.9294,2.2713
25,6.6993,23.5053
31,4.6989,38.5114
17,3.8372,15.8375
16,1.1916,26.4417
18,2.4494,35.0207
25,1.0014,47.5988
28,8.075,5.1351
15,1.3524,7.8613
24,5.9537,25.4435
21,3.4274,20.9237
22,2.2598,20.5398
17,6.3947,14.8481
25,4.57,28.0342
26,4.0015,44.1644
20,5.9285,8.0462
21,4.9127,10.7643
19,3.0348,33.5412
16,5.5906,2.8099
21,6.695,33.6882
8,0.2669,15.7228
24,4.6587,17.8927
25,0.5768,20.2775
19,1.8641,17.4794
16,5.6051,42.0605
22,8.6619,47.3034
17,8.8281,27.4006
21,0.6994,29.0939
14,4.1911,3.5242
30,5.8301,35.6596
17,1.4707,29.2049
12,7.6543,2.5197
11,7.4424,9.9213
18,9.0334,10.0972
15,0.0849,8.5484
14,2.1668,32.9323
24,8.2719,46.422
33,6.7058,38.1488
24,8.9439,23.8687
17,0.5718,20.2026
22,5.9696,19.3229
20,5.6905,30.0623
15,0.3567,17.961
23,5.1352,11.3061
25,6.0952,30.1421
21,1.9129,19.5353
12,2.7333,0.7062
17,6.4035,1.1116
21,4.683,13.7068
20,8.5801,25.6211
14,3.4238,17.712
19,2.6666,1.2028
27,9.8487,11.1576
23,9.1114,4.821
15,0.2899,47.4316
14,7.7073,15.6417
14,1.1033,0.7383
18,0.2749,33.0282
19,2.737,11.6224
22,2.6935,28.3368
23,8.1932,7.5373
23,7.1067,49.2007
24,9.8161,48.513
24,7.1151,32.7992
15,4.1826,35.3601
22,6.9893,21.2939
27,9.9946,48.109
29,7.1014,21.187
23,7.6168,11.9734
20,9.3837,5.7689
16,1.1365,10.4063
16,7.0478,28.6107
27,8.5081,12.2546
22,9.5438,32.7125
16,2.1097,19.1092
22,5.0393,44.3436
16,6.8055,27.9239
18,2.4747,31.1302
13,6.0047,27.828
27,2.5758,44.2784
12,3.3346,3.171
23,4.4152,3.3674
20,5.2919,35.087
19,4.4937,38.3982
22,4.932,21.6795
22,2.9859,17.6153
9,1.5897,13.8973
20,0.4735,11.7197
20,1.9598,45.5979
15,5.8194,14.757
23,7.8612,32.4039
23,1.6925,39.3547
15,1.0856,1.0983
22,7.4929,1.6937
11,3.0516,16.6569
21,9.515,34.8008
24,7.1432,13.0399
9,3.2676,0.0742
16,2.8954,14.4074
26,5.237,4.5065
19,0.7914,10.9707
20,1.1768,16.6595
18,1.7586,6.4029
18,7.7472,35.3182
15,5.1386,12.796
22,0.1057,33.0547
19,6.7352,29.9516
22,4.2369,44.9023
17,5.1085,4.3967
8,2.1412,10.7304
24,5.5178,43.2589
19,9.7915,41.1066
16,0.7344,9.6053
20,2.8392,5.3868
27,2.43,42.8121
24,2.4855,8.9069
22,3.7871,43.5555
32,8.1811,48.0557
28,9.1286,11.0403
14,2.0222,42.0194
25,5.4295,21.1916
25,6.369,39.4389
22,5.2183,20.3698
8,4.3408,3.5198
20,1.9198,35.6348
26,4.8822,7.5344
21,4.0121,46.3513
20,7.9556,20.8873
12,7.636,4.1
19,1.34,11.424
18,0.8852,43.1259
23,9.0815,16.0543
23,5.3551,42.8164
23,8.578,8.6143
16,0.5815,23.4109
29,5.2652,43.913
23,5.3943,2.4202
28,8.607,15.2139
19,0.9761,45.4926
11,2.4045,29.8263
24,4.0654,35.8116
19,8.6584,42.1064
30,9.3888,26.1798
22,9.9272,42.2683
31,9.5919,31.9382
13,0.0594,34.2825
15,0.4771,7.6427
13,1.4761,46.9509
20,3.4886,39.8042
20,8.2992,12.7098
20,8.9266,28.9997
17,1.8683,18.8233
12,6.1966,33.0201
25,9.1736,49.6873
23,4.6373,2.2873
18,1.0354,47.6262
22,4.5781,3.6196
20,3.7579,23.0382
21,5.7766,24.1055
16,4.3866,13.4362
21,0.1735,28.335
26,9.94,41.6982
17,5.4354,14.6981
11,4.7363,3.5202
28,9.5462,31.6142
20,1.5586,37.5873
14,1.8924,47.7262
21,8.0801,7.9762
24,2.6083,45.068
26,7.9923,24.1062
19,2.7153,11.7879
15,0.3319,48.1374
27,5.1701,11.9215
23,1.9669,36.6722
28,7.5785,39.2443
22,6.412,21.526
17,9.236,34.4992
25,7.8299,28.6239
20,1.8078,9.6016
20,8.0016,37.9944
27,6.4174,46.4008
28,6.6895,24.4319
19,8.3226,49.7155
18,5.7382,21.3983
16,4.66,23.9868
11,6.3664,33.6949
14,2.9796,9.2885
29,1.826,45.0973
17,6.1659,40.0636
15,2.3385,43.6209
13,0.7992,30.4779
16,0.0055,44.1874
29,6.0832,33.9986
15,3.6215,25.578
18,7.5231,46.5895
14,3.7518,21.986
20,4.86,25.0285
19,4.0708,8.4772
24,6.5057,47.383
15,3.5614,11.0526
28,9.6377,10.0708
32,9.3615,5.0597
15,8.4803,22.668
29,9.203,13.6807
13,4.4914,37.0391
23,5.3643,15.3761
21,7.4209,36.0385
18,6.9615,9.7981
20,8.9068,11.4983
17,7.1633,40.3087
33,9.9788,18.5547
22,3.4851,5.5887
28,8.33,48.0702
19,6.9763,8.8696
16,6.9139,7.5099
19,3.2584,17.9191
21,7.856,4.7817
28,9.0038,7.7808
18,2.1855,42.3222
18,6.255,8.5753
20,3.9213,5.5713
28,9.8955,43.9979
22,4.7883,22.1898
18,2.2832,7.8581
19,3.8186,29.0759
27,6.5384,2.0753
20,0.7609,21.3691
25,6.036,29.5157
27,9.3122,47.856
22,8.5036,16.3232
26,0.6767,38.2526
21,9.9339,6.635
22,6.9873,21.6791
20,1.6228,11.1567
27,0.1242,24.6234
17,1.7128,20.8616
19,8.3818,48.9893
23,0.2164,45.8749
19,2.3315,29.1103
26,7.5731,8.8255
18,5.8611,27.8478
25,7.8274,39.6041
22,7.4615,1.9014
15,0.506,21.7015
22,8.9251,2.1323
23,2.2703,12.1979
20,5.5339,4.6057
20,6.4429,48.0289
24,1.6863,8.4414
31,9.7623,7.5052
17,4.8816,48.6027
22,0.5764,25.7984
25,9.3726,37.8993
14,5.8627,16.3657
23,6.9919,26.643
18,5.2518,0.3427
21,8.3474,20.4409
13,0.3313,27.7545
17,2.6838,25.7205
18,4.6965,20.291
28,0.766,39.3954
25,7.0591,25.082
20,3.9366,31.806
18,2.7267,9.2311
19,0.0338,43.075
26,7.1983,18.1418
19,8.3381,24.1052
21,3.9504,17.6097
20,5.6422,44.5954
22,2.2769,45.037
13,6.222,11.2142
17,0.1214,37.6357
24,4.8864,5.1442
24,6.4421,1.4925
28,9.1819,41.8292
16,3.8134,6.5589
18,7.6519,7.7391
19,5.9769,30.3294
25,9.2701,40.8384
23,3.9838,9.48
9,3.191,5.7096
23,8.8714,3.8661
22,0.4924,1.2423
27,1.3639,5.824
19,0.824,47.1346
14,8.4311,4.7641
24,0.1061,29.8779
23,8.6166,46.0483
14,4.5127,31.391
19,0.0403,1.6373
31,4.0165,29.8207
23,1.868,45.1533
19,6.244,16.128
27,6.7936,15.6814
22,4.8753,12.4432
21,0.4052,25.2772
22,6.5613,11.8971
29,8.4204,36.1894
21,7.2032,32.2431
24,8.2996,20.0387
14,2.0051,36.1278
18,8.8889,4.9248
20,3.2219,37.4764
14,0.134,30.1454
23,8.4339,31.5041
25,9.4182,3.2332
17,6.5556,30.9068
17,2.3144,24.7061
24,2.5174,24.2931
19,4.6659,16.0927
24,8.9783,0.3807
16,1.496,21.1319
26,8.2597,20.0458
14,2.913,21.1403
25,8.0859,30.5997
26,9.2027,14.9953
21,4.2749,13.4692
18,3.6505,24.8891
18,8.0222,29.6159
16,5.2948,28.3664
15,6.8445,44.0821
27,6.2283,38.4572
19,1.5289,2.6095
19,8.4479,28.1738
16,1.9578,20.8907
25,9.3228,18.0526
17,2.5057,47.8948
29,7.3388,22.8398
14,2.8466,35.9717
26,3.1779,48.3543
24,3.1,7.55
22,7.4789,2.7308
18,5.5682,15.681
28,8.8295,2.2222
21,3.0737,5.8382
29,6.9199,49.5855
28,7.5295,48.0089
16,1.5148,34.5646
20,4.0059,37.6493
23,4.8282,7.0246
14,3.5569,29.7618
11,3.2211,7.7206
20,6.8642,18.9193
20,2.1587,17.2673
16,7.0939,30.698
27,9.3504,3.9847
25,5.652,5.1731
22,6.1143,30.4966
12,0.6893,31.8059
25,8.6448,16.9941
25,2.8545,7.3436
25,6.1505,44.304
18,9.7911,2.6474
24,5.955,35.8688
26,7.2471,7.0022
21,4.4532,31.8687
13,0.6037,33.1828
19,7.976,40.213
23,0.35,19.7513
17,7.0066,1.0898
18,0.2292,40.5525
21,8.6231,22.2034
24,1.5764,42.3545
25,5.1427,38.7992
23,5.9715,24.9153
20,4.5755,49.97
25,3.4076,23.1038
16,4.6781,34.8252
29,3.1142,33.4902
20,4.3812,25.9033
14,3.5891,29.2675
16,5.662,39.9304
17,2.3792,28.5807
17,9.8866,22.5074
24,5.0087,33.1041
12,1.9416,1.7755
20,4.7707,5.4597
18,8.6642,6.2713
13,0.2181,21.2884
24,6.7955,43.5888
24,5.4797,32.1647
24,1.6956,48.6309
20,8.1748,1.997
16,3.6888,36.1004
18,2.938,15.7101
20,8.2813,1.1643
18,6.3853,41.2963
31,8.9826,8.1347
21,6.2988,10.7037
20,7.4082,17.0233
22,8.3645,39.4179
11,0.5474,31.2295
24,7.7605,13.2431
25,6.1371,8.4245
13,0.6951,5.4774
22,5.0858,7.4908
17,0.8246,43.4073
21,7.3595,46.1342
27,5.465,48.3979
21,9.5357,41.7366
23,1.8314,44.3695
20,6.0603,40.8052
26,2.1158,47.9028
23,6.1406,42.2825
27,7.2265,23.1001
18,7.223,16.1627
23,8.1507,29.2106
21,8.5355,30.4092
22,0.7727,28.7457
13,3.4327,35.3363
26,6.8712,34.9488
22,4.9859,4.3597
18,1.9068,14.2761
15,5.5271,44.493
23,4.0744,29.5018
24,3.9004,16.4262
19,8.0975,42.5229
26,4.076,12.4521
22,0.2645,20.46
17,0.5806,13.8127
17,8.5624,43.5675
24,9.606,36.4144
12,6.8841,23.0113
21,3.6437,46.615
28,9.386,46.3722
18,6.628,35.5763
28,8.4433,44.5997
28,7.6585,35.9697
19,3.7914,31.4106
19,4.787,21.0392
24,1.8613,13.6735
24,2.9201,3.0129
22,7.7813,40.0435
17,8.9398,6.1082
23,7.2446,20.5175
13,4.6517,11.7317
21,0.8651,22.7313
22,0.5695,15.7492
20,3.7433,41.4847
30,4.6382,48.9089
25,6.0912,47.0777
14,0.0649,31.1185
17,9.8972,48.9638
14,3.6394,20.0361
25,8.4809,26.1244
15,5.3497,12.8425
25,1.3044,44.8991
26,7.9757,8.9855
18,7.0983,30.5244
16,5.2744,39.9727
28,5.1455,29.7699
17,0.8748,3.9388
27,6.5585,30.5723
18,9.1125,38.354
19,0.9324,9.3914
12,2.6351,36.8476
32,9.0231,43.9289
19,2.8434,49.3229
20,6.5394,20.503
18,5.3482,1.2581
24,5.9633,20.954
15,4.1579,33.0114
14,2.9999,44.5683
11,0.4853,46.9053
18,7.4428,45.4788
19,7.4609,32.898
25,6.7073,34.1262
18,6.4363,0.1192
18,2.4372,18.1866
19,0.2234,45.3428
24,8.0872,34.4809
19,4.9114,23.396
19,3.0684,5.2126
8,1.0193,12.3158
21,0.6272,27.7461
24,3.4887,44.8751
23,8.0474,4.7906
28,9.1872,7.6878
28,8.9675,32.7503
27,9.2,14.7075
25,9.0773,8.4852
23,5.2722,8.9218
14,2.1942,24.6307
21,7.9805,29.1872
21,2.1371,45.2175
21,2.6721,26.4909
23,2.3325,34.5637
19,5.1498,9.0343
24,3.2183,35.673
26,1.5416,32.4347
18,4.5317,10.8091
26,8.7391,33.4689
27,5.7055,10.5746
28,8.7834,29.6789
12,1.9587,33.4425
9,1.6697,34.6675
16,5.7558,45.4633
20,4.6333,47.3919
23,6.6017,40.5099
17,7.9463,43.9374
20,7.5131,0.9664
29,9.4226,18.1334
19,3.9826,1.9861
23,2.0639,11.2423
19,5.5091,19.0862
16,1.1074,43.3788
24,2.8885,25.5877
13,2.0789,32.4431
27,3.9656,18.1408
20,1.1122,30.1458
15,0.3184,40.7768
16,6.5679,15.0621
24,6.1025,46.6128
23,7.0836,10.6657
19,6.6039,45.9651
20,1.1429,1.4149
12,2.9108,27.1376
17,1.2953,49.2586
24,8.4297,30.4889
28,7.469,27.7431
26,2.0153,34.1235
15,3.4131,14.4651
24,9.6661,2.6958
25,5.9416,12.5532
28,8.0116,8.8124
18,2.6459,46.1785
28,2.1005,42.6131
28,7.8392,15.8857
17,6.8587,41.8035
17,6.8098,10.5876
18,5.5263,9.979
26,5.6358,38.3768
26,7.357,16.3465
19,2.7,3.2396
23,3.5277,35.9993
16,8.7164,49.4801
21,3.0887,28.2989
21,5.4631,13.1834
17,7.0264,18.6453
20,9.9992,32.4325
25,4.3529,35.069
19,4.2809,44.3166
26,8.4259,45.4418
23,8.055,43.0639
27,7.3108,32.4245
19,4.6323,22.4926
14,3.2394,33.9653
20,6.0873,33.3283
27,8.7622,10.8991
22,8.8378,25.3777
20,1.085,10.4107
15,4.2835,44.9562
24,4.6472,16.1624
30,9.7762,40.2713
26,6.78,18.8614
22,4.0725,38.1868
18,0.2606,11.0456
20,5.6539,38.1872
22,0.9608,8.9766
27,8.3445,24.5409
21,7.5252,5.6813
12,4.6051,26.3949
14,4.2921,41.0357
26,8.9734,37.7773
22,2.8846,2.5358
24,2.4902,24.6089
26,9.392,42.6113
23,8.0925,32.5052
16,8.2063,2.9601
11,1.9519,16.2816
20,1.433,27.8293
15,0.2603,8.6326
12,2.3704,34.0957
13,7.7419,31.7423
24,2.4004,10.1222
33,7.291,27.5199
21,2.5191,40.5859
21,3.9529,18.7413
31,9.8316,12.3493
23,2.4481,35.061
17,3.7637,3.5402
25,3.0109,41.6337
23,1.0962,47.1729
25,4.8989,48.2394
18,3.7869,21.6269
17,6.9489,31.1601
29,8.1759,42.8682
19,5.4425,11.1712
7,0.322,1.3851
29,6.1892,19.2283
22,0.5539,44.2186
25,6.1636,25.2536
27,6.8503,26.5109
20,1.9777,34.5737
16,8.1935,28.7259
21,9.1109,2.7238
27,8.1309,28.043
13,3.0511,32.3979
27,5.8664,32.0798
28,9.1482,36.4172
19,3.2066,25.996
24,8.2003,45.0029
25,0.0948,23.213
18,0.0365,25.9093
24,7.5971,39.0153
18,7.6145,41.6617
21,7.8898,32.4181
26,9.3003,6.3187
20,1.1791,16.5976
18,2.3198,1.0078
30,9.0372,14.7725
13,1.7724,28.5122
26,6.8223,40.2615
26,5.3046,29.2825
9,0.8319,1.9947
16,2.8526,12.9553
23,5.2037,28.9031
17,8.5235,35.4524
14,7.0754,43.3227
23,6.2188,48.3823
30,4.9603,44.5893
15,2.9868,23.3664
15,1.1924,37.3465
18,4.0908,12.0264
15,0.2852,3.1915
12,2.1106,2.7535
26,4.3248,12.0653
17,4.1861,1.8771
20,0.443,42.5136
22,5.8906,24.496
28,5.4968,40.545
15,0.781,46.9949
28,9.4316,49.6954
15,0.9938,46.8582
23,8.5483,35.8278
12,0.0031,22.099
15,8.8228,29.8992
22,0.1972,40.8248
24,7.5781,44.8777
12,3.6169,47.8234
22,7.3822,36.5303
22,4.0175,26.9977
23,0.7091,48.4186
14,7.6751,47.9312
21,0.7125,23.8776
22,9.2212,32.4329
17,0.5097,40.4634
24,4.7933,21.654
21,7.2303,41.4689
26,3.9325,5.5728
21,2.1723,24.0576
20,7.5909,24.1306
24,7.8429,34.2329
25,9.2269,5.8207
11,3.7617,5.1605
15,5.0625,45.0297
23,3.6313,15.1871
24,2.5708,16.3461
23,7.5103,38.8431
11,3.3965,20.7455
18,4.2815,41.6462
11,4.0367,20.0734
25,7.1266,38.03
24,9.178,26.2655
20,6.6676,46.7914
21,4.7158,16.3694
35,7.7921,18.1345
17,6.4097,48.4993
17,0.6061,36.8763
22,0.9566,38.6284
16,0.3792,14.7988
13,4.5682,26.6022
22,8.2585,15.677
17,3.1308,12.9934
16,3.8416,26.7621
30,9.0948,49.388
21,8.369,10.7311
31,6.6505,12.126
25,2.668,12.1564
15,1.1704,39.5851
15,0.1606,25.5241
20,1.0701,19.2384
24,2.926,42.1895
19,5.5179,14.8745
22,0.64,19.6109
19,1.3623,3.681
18,1.8108,5.9455
26,6.3198,6.8366
20,6.1579,17.3488
26,5.5077,26.2043
18,2.505,0.0372
17,3.7112,9.4966
11,0.9669,8.7825
24,2.2646,12.6673
30,8.9771,8.304
25,9.7969,9.7564
16,6.4766,49.194
21,9.1682,29.7365
21,6.4274,38.1347
7,0.332,40.9672
19,9.9676,33.384
18,0.9895,35.204
24,6.8264,31.6142
25,2.5284,32.4687
14,3.9198,46.4225
21,6.4593,9.2869
24,4.3649,13.7365
7,2.5055,4.6629
24,3.3445,41.8662
20,3.4155,22.4378
23,9.5932,45.3552
24,7.9861,20.5838
17,4.5855,22.1307
24,1.9982,22.4178
20,8.1102,30.6247
12,1.5718,38.3062
14,2.1046,17.5646
14,3.6601,31.5083
23,8.8035,10.1984
13,1.3179,27.7024
25,1.2223,27.3292
14,4.9397,44.4358
19,2.7641,44.7923
21,5.6873,24.3606
25,4.5164,1.23
29,4.3496,42.2311
21,1.1197,0.0311
13,1.4105,23.9127
18,8.2108,0.9895
17,8.8588,17.6296
20,2.3468,31.8382
20,1.1346,18.56
24,0.5342,46.3446
16,6.083,32.0382
19,7.1535,32.3222
17,3.7281,18.7219
18,6.7968,1.9272
15,7.1296,36.909
24,9.3534,35.8122
12,0.6487,26.5063
18,1.9229,20.8134
21,0.6853,26.9159
29,8.6799,37.3408
25,7.9259,35.6393
19,5.7464,32.9055
22,0.8366,45.1889
21,2.7331,30.4944
21,2.9772,0.7255
23,5.6074,30.9032
22,2.5804,30.628
22,0.7296,3.4818
23,7.3076,21.3865
23,2.9908,32.5548
19,4.5237,35.2251
16,1.2767,44.6525
27,8.0255,42.069
15,5.6553,5.8276
25,9.0159,30.4392
19,4.9547,29.8241
24,9.4143,15.1874
21,8.9187,9.2053
19,5.7646,9.9754
33,9.3389,8.8774
15,3.2309,40.3132
18,3.6564,7.4197
20,0.4548,13.2196
28,5.892,10.8894
26,7.2192,35.6428
13,7.7352,7.9198
16,1.4982,1.2032
22,4.4416,18.7113
17,1.7686,15.2547
15,6.6213,19.8852
12,1.5795,37.6908
31,9.0416,0.6183
19,2.3063,1.8854
14,2.914,12.7822
30,8.5091,44.4604
27,4.5847,8.4537
14,0.24,49.8519
21,4.9459,40.2846
20,0.8454,22.8068
30,9.8534,37.3931
23,5.8811,25.9408
26,2.5653,28.2996
